Student_ID,High_School_Percentage,Entrance_Exam_Score,CGPA_1st_Year,CGPA_2nd_Year,CGPA_3rd_Year,CGPA_4th_Year,Backlogs_Count,Extracurricular_Activities,Recommendation_Letters,Internship_Experience,Research_Papers_Published,Placement_Offers,Average_Salary_Offer,Year,Total_Applicants,Total_Admissions,Admission_Competition_Ratio,Course,Seats_Available,Cutoff_Score,Diversity_Index,Dropout_Rate,Scholarship_Awards,Faculty_Count,Classroom_Count,Lab_Count,Lab_Equipment_Availability,Library_Books_Available,Online_Course_Access,Marketing_Budget,Social_Media_Ad_Campaigns,Conversion_Rate,Number_of_Webinars_Held,Counseling_Sessions_Conducted,International_Students_Applications,Economic_Condition_Index,Tuition_Fees,Government_Funding,Unemployment_Rate,Inflation_Rate,Industry_Demand_for_Graduates,Department,Admission_Status
10052,104.8,514.21,8.36,6.93,5.98,8.8,4,Yes,5,1,2,2,35088.38,2015,3885,2525,3.23,Engineering,2124,452.37814212729165,0.2284897202182731,0.1538339739047175,20,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,83.46,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Computer Engineering,0
10053,105.82,527.94,6.99,7.09,6.15,8.92,3,Yes,5,1,2,0,28502.89,2015,4634,481,2.88,Engineering,3052,491.8349768533363,0.5981196436041746,0.0063769590417184,59,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,84.45,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,CSE (AI/ML),0
10064,91.23,507.98,7.2,6.8,5.54,9.35,4,Yes,5,1,2,0,32288.2,2015,4537,3255,0.9,Engineering,354,724.1333457362533,0.4470887193891706,0.1443023559686847,130,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,81.01,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Electrical Engineering,0
10066,96.5,521.88,6.92,7.95,6.17,8.94,2,Yes,5,1,2,0,29788.54,2015,3174,1126,4.38,Engineering,232,625.2060319793042,0.5846289345437818,0.169306898624681,43,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,83.94,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Electrical Engineering,0
10071,101.67,508.76,7.97,7.27,6.12,9.35,0,Yes,5,1,2,1,30658.9,2015,900,1974,3.96,Engineering,760,711.4633313851239,0.2231973954687584,0.1752841887208985,91,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,81.52,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Electrical Engineering,0
10082,100.24,525.8,7.57,7.61,6.26,8.07,3,Yes,5,1,2,1,33948.99,2015,555,1615,4.26,Engineering,1692,362.2299411863938,0.5604292312536608,0.147128532002273,141,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,83.14,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Civil Engineering,0
10099,90.23,514.08,7.41,7.8,6.1,8.56,1,Yes,5,1,2,1,29835.66,2015,2822,2820,3.47,Engineering,2454,220.8795199210101,0.6166524689152657,0.0211449120862269,155,294,164,44,97.3353957516944,2872,65.01007691336763,341727,6,11.691519323501854,60,213,906,80.92,31219,2041431,10.80300863575428,5.790212264276026,73.12451052027967,Computer Engineering,0
10102,83.92,386.18,8.64,5.68,9.37,7.98,4,Yes,2,2,0,0,108201.84,2021,2043,429,1.53,Engineering,1407,461.7286502720272,0.401778507384495,0.0541926415742439,172,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.28,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Electrical Engineering,0
10105,92.99,392.97,9.28,5.64,9.64,7.8,4,Yes,2,2,0,2,109825.18,2021,2592,3853,1.2,Engineering,3209,546.3198478535369,0.5769380475025134,0.1357094682836321,2,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.5,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (DS),0
10107,81.21,376.59,8.73,5.01,9.58,8.42,0,Yes,2,2,0,2,103127.03,2021,4678,2668,4.39,Engineering,2543,377.0653161105712,0.9066797608176832,0.1693108644930805,0,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,89.17,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Information Technology,0
10109,85.31,401.05,9.82,5.24,10.01,7.67,2,Yes,2,2,0,2,110217.95,2021,3186,193,2.54,Engineering,1594,577.4705471805601,0.2718606020576672,0.0992438958979848,144,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,89.24,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Mechanical Engineering,0
10113,90.69,388.87,9.53,5.68,9.34,7.5,1,Yes,2,2,0,0,110703.36,2021,4185,3908,4.22,Engineering,466,438.8523069417385,0.8182991491054825,0.0047432720611581,17,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,89.18,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Electrical Engineering,0
10117,87.14,373.26,9.79,4.62,8.99,8.18,2,Yes,2,2,0,1,107276.49,2021,1013,1412,1.73,Engineering,398,714.6593290234654,0.6616426733708354,0.1297068318066685,142,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.53,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Electrical Engineering,0
10126,81.35,399.38,9.51,5.39,9.55,7.99,0,Yes,2,2,0,2,103024.71,2021,1579,3703,1.4,Engineering,2295,505.8339029621391,0.642982585118689,0.0397657060572959,15,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.02,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Electrical Engineering,0
10127,91.31,387.99,8.78,4.63,9.39,7.08,2,Yes,2,2,0,1,109410.98,2021,1566,2426,1.27,Engineering,1579,656.422883626337,0.5550268634258686,0.1055248913677415,129,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,90.5,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (DS),0
10128,92.3,380.94,10.14,5.52,9.39,7.34,2,Yes,2,2,0,1,112024.87,2021,1289,1332,2.03,Engineering,1058,385.1795891143704,0.2987708589845888,0.086479272037018,99,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,90.2,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (DS),0
10129,85.96,375.72,10.31,4.88,9.9,6.93,3,Yes,2,2,0,0,111550.66,2021,523,3994,1.31,Engineering,1386,584.426134836333,0.5114131174472387,0.000181167049218,185,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.86,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Information Technology,0
10131,83.34,377.7,9.11,4.79,10.22,8.04,0,Yes,2,2,0,1,103014.83,2021,3347,3823,2.45,Engineering,1625,774.0888023545267,0.6873563131146609,0.1326295658799645,46,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,90.38,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Computer Engineering,0
10136,86.88,385.36,9.3,5.03,9.83,7.99,2,Yes,2,2,0,2,104764.33,2021,4632,957,3.53,Engineering,1901,749.5658023724314,0.5985037393471844,0.0576423936896212,166,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,88.54,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (DS),0
10140,92.85,392.93,9.49,4.94,10.09,7.03,1,Yes,2,2,0,0,107632.07,2021,2071,1119,4.22,Engineering,919,432.8728740610983,0.962499690006372,0.0940498170657508,165,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.46,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Civil Engineering,0
10143,84.77,390.4,8.96,4.76,9.51,8.01,3,Yes,2,2,0,0,104985.98,2021,4367,3465,3.27,Engineering,2983,406.703536036438,0.7780893798675597,0.0101707937667479,102,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,90.8,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (IoT),0
10146,77.36,370.93,9.56,5.95,9.83,7.35,0,Yes,2,2,0,1,103285.5,2021,2280,3634,0.74,Engineering,492,584.1505489713658,0.3781193881814283,0.041073636937997,153,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,90.56,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Computer Engineering,0
10147,85.89,389.82,9.26,5.29,9.91,7.94,1,Yes,2,2,0,1,103501.81,2021,1288,973,4.04,Engineering,232,208.999100226282,0.9502116474545794,0.1444622336647415,188,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,89.84,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Civil Engineering,0
10148,89.56,402.93,9.49,5.21,9.75,7.67,1,Yes,2,2,0,0,108113.4,2021,3255,1558,4.56,Engineering,1101,370.0766895584474,0.7678437706178975,0.0095166385092224,65,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,91.62,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,CSE (DS),0
10149,80.71,385.91,9.38,5.34,9.09,7.91,0,Yes,2,2,0,0,105099.06,2021,1598,1109,0.93,Engineering,1501,563.9073351939314,0.5850191614620841,0.0875554543779137,68,472,194,90,80.3633335050744,13752,96.180816848265,437064,47,15.51776700404665,142,359,121,89.86,46175,6712845,7.995131992320902,4.069924424222123,83.44768550341372,Civil Engineering,0
10153,79.06,704.64,8.34,6.57,5.61,10.41,4,No,5,7,1,1,32999.68,2020,4370,3721,0.76,Engineering,3334,638.308792415796,0.767946458747397,0.15958863785066,76,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,96.37,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Mechanical Engineering,1
10154,79.65,703.49,8.03,6.27,5.77,9.78,1,No,5,7,1,1,26524.12,2020,3248,2086,4.26,Engineering,342,761.6753429240808,0.2695516485538033,1.0565386459360229e-05,147,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,97.36,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Electrical Engineering,1
10155,89.24,680.78,7.74,6.97,6.69,10.1,3,No,5,7,1,1,29845.41,2020,4485,3275,4.95,Engineering,3867,373.7496228024363,0.6715766424745975,0.1919833379284182,12,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,96.2,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Computer Engineering,1
10156,76.29,694.32,8.55,6.3,6.62,9.82,2,No,5,7,1,0,24584.43,2020,1186,3903,1.02,Engineering,812,235.12196004803008,0.6025753657463697,0.1373904882770876,140,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,97.14,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Computer Engineering,1
10159,81.6,689.29,8.58,6.57,6.54,9.45,2,No,5,7,1,2,25478.0,2020,1036,1170,4.94,Engineering,2856,675.6220434684508,0.2639859862374039,0.0201060717383671,136,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,95.05,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Civil Engineering,1
10167,77.14,688.45,9.0,5.91,6.39,9.61,3,No,5,7,1,1,33311.7,2020,2032,3417,3.32,Engineering,1245,648.0459846788958,0.485793574536109,0.0739777251296249,40,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,95.92,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Information Technology,1
10177,82.03,691.74,9.03,6.86,6.04,9.75,4,No,5,7,1,0,29500.27,2020,1013,3194,3.23,Engineering,2272,542.4099050431871,0.8633454239599343,0.052880859585929,192,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,95.0,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Civil Engineering,1
10181,81.45,697.85,8.29,7.15,6.16,10.02,1,No,5,7,1,1,27610.76,2020,4433,2511,3.93,Engineering,3038,429.1880272777676,0.8811875594511951,0.1742543701900234,45,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,96.91,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Computer Engineering,1
10184,83.44,680.46,8.33,6.71,6.33,9.31,1,No,5,7,1,2,25950.28,2020,3578,1963,2.08,Engineering,3276,508.32550086694016,0.9540877681269244,0.0372633553037067,165,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,94.83,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Civil Engineering,1
10186,77.6,686.82,8.79,6.65,6.67,9.72,0,No,5,7,1,1,24299.93,2020,2167,1330,4.33,Engineering,946,557.7096016414262,0.662583828935611,0.1217998222103857,115,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,96.59,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,CSE (DS),1
10187,85.72,693.14,8.45,6.96,6.17,9.39,4,No,5,7,1,0,28254.47,2020,1724,3570,2.74,Engineering,1749,753.9797049619576,0.8503427243151498,0.144064583295712,17,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,96.1,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,Mechanical Engineering,1
10189,77.41,689.29,8.47,6.3,6.97,9.18,3,No,5,7,1,1,26998.7,2020,4820,674,3.81,Engineering,509,732.5378430897148,0.8768953484440896,0.1548954838551967,31,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,95.34,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,CSE (AI/ML),1
10191,73.19,692.07,8.66,7.0,7.08,10.29,4,No,5,7,1,2,29766.66,2020,4378,2873,4.53,Engineering,935,556.2234697708608,0.3826844913430781,0.1009508647131083,113,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,98.08,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,CSE (AI/ML),1
10195,73.85,691.8,8.77,6.12,6.09,9.87,3,No,5,7,1,1,24971.58,2020,4029,3693,2.19,Engineering,2082,408.66205856266265,0.2689993370431719,0.0686231032834018,78,389,179,26,58.80769562514301,8189,84.95417983614803,78670,23,11.604549004436086,188,289,355,97.52,48121,6518213,14.585306648864526,5.3425503224390205,62.62842795688435,CSE (AI/ML),1
10202,54.41,610.88,8.73,6.29,6.07,6.37,4,Yes,2,15,1,0,93708.05,2022,3335,2586,1.81,Engineering,3530,316.8762815863561,0.8485843721843302,0.0571253199367154,43,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.68,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,0
10206,55.19,597.58,8.33,6.67,6.37,6.27,1,Yes,2,15,1,2,92969.86,2022,856,322,3.83,Engineering,637,294.5966160781448,0.7788645603519848,0.1166037294888272,49,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,83.23,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Computer Engineering,0
10210,51.69,618.36,9.17,6.71,6.54,5.43,3,Yes,2,15,1,1,97907.8,2022,2263,2528,1.82,Engineering,544,678.6814233251646,0.2808225971930068,0.0615310174712673,70,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.69,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,CSE (IoT),0
10211,54.49,605.83,9.52,6.67,6.2,5.69,4,Yes,2,15,1,0,99082.3,2022,1978,2698,3.15,Engineering,3604,676.1224413372986,0.593500767568659,0.0259412515980053,199,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.39,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,CSE (AI/ML),0
10217,60.27,616.75,8.3,6.14,6.45,6.32,0,Yes,2,15,1,0,95894.72,2022,2377,1921,2.25,Engineering,3946,496.9896768274766,0.473812474231797,0.1450779203323665,65,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,83.72,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,0
10218,57.16,619.98,9.34,6.7,6.31,6.87,0,Yes,2,15,1,2,101574.33,2022,727,705,1.6,Engineering,1561,478.7496586635476,0.4096903776134372,0.1619348516176146,71,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,80.08,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Computer Engineering,0
10223,53.14,613.68,9.01,6.36,6.37,5.71,0,Yes,2,15,1,0,98100.19,2022,2598,1415,2.17,Engineering,1104,454.0632829398755,0.3714400578583029,0.0595959589324539,77,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.74,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Computer Engineering,0
10224,58.47,607.22,8.93,7.16,6.87,5.61,2,Yes,2,15,1,2,92793.41,2022,3557,1444,2.48,Engineering,3824,254.11742012014665,0.2797311376614207,0.1098288030482902,56,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,80.76,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Computer Engineering,0
10226,56.66,614.66,8.81,7.34,6.97,5.8,3,Yes,2,15,1,0,100029.87,2022,3378,2056,3.14,Engineering,1069,427.9759713558515,0.9891312147863112,0.1016811953289254,146,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,79.8,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,0
10229,59.69,619.34,9.06,7.6,5.45,6.07,2,Yes,2,15,1,2,98224.8,2022,3503,720,3.35,Engineering,3828,448.3556348315533,0.4506955251442863,0.1430473706965266,173,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.63,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Civil Engineering,0
10231,65.36,624.22,8.92,7.41,6.42,5.04,0,Yes,2,15,1,2,96201.21,2022,1939,1825,3.98,Engineering,860,397.9849371741659,0.8825383829173781,0.0683423758683376,78,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.28,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Civil Engineering,0
10238,48.23,612.68,8.88,6.25,6.95,6.07,4,Yes,2,15,1,2,98087.67,2022,1804,1009,4.92,Engineering,1191,581.094193318361,0.5404447021573741,0.1898138787290842,76,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,83.72,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,CSE (DS),0
10239,57.82,606.51,9.48,7.29,6.89,5.95,2,Yes,2,15,1,0,100657.5,2022,4764,2884,4.91,Engineering,2491,726.8691181914209,0.3693734227695726,0.1186311991054268,56,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.59,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,0
10252,60.66,310.19,9.07,6.8,8.91,5.61,1,No,5,5,0,0,120633.54,2022,3335,2586,1.78,Engineering,3530,316.8762815863561,0.8485843721843302,0.0571253199367154,43,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.37,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,1
10256,58.21,302.4,8.52,6.46,8.53,5.72,2,No,5,5,0,2,115041.93,2022,856,322,3.99,Engineering,637,294.5966160781448,0.7788645603519848,0.1166037294888272,49,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.83,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Information Technology,1
10260,57.61,291.08,7.7,6.29,8.7,4.8,4,No,5,5,0,2,115734.34,2022,2263,2528,1.74,Engineering,544,678.6814233251646,0.2808225971930068,0.0615310174712673,70,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.52,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Electrical Engineering,1
10261,56.91,301.59,7.95,7.23,8.73,5.76,1,No,5,5,0,1,117648.89,2022,1978,2698,3.14,Engineering,3604,676.1224413372986,0.593500767568659,0.0259412515980053,199,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.04,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Civil Engineering,1
10267,63.79,307.37,7.88,6.77,8.58,5.66,1,No,5,5,0,1,115342.7,2022,2377,1921,2.17,Engineering,3946,496.9896768274766,0.473812474231797,0.1450779203323665,65,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,80.05,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Mechanical Engineering,1
10268,57.27,292.53,8.3,7.11,8.66,4.82,1,No,5,5,0,0,115136.93,2022,727,705,1.65,Engineering,1561,478.7496586635476,0.4096903776134372,0.1619348516176146,71,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,81.74,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,CSE (AI/ML),1
10273,57.88,287.06,8.64,6.54,8.79,5.48,0,No,5,5,0,1,114575.62,2022,2598,1415,2.33,Engineering,1104,454.0632829398755,0.3714400578583029,0.0595959589324539,77,397,66,23,73.83120802543144,12565,75.49595937500438,60236,9,12.76767481278968,64,467,268,82.78,37032,4677264,6.185990606619386,5.874359165185086,87.35042497984796,Information Technology,1
